date,total_precipitation_mm
2024-06-28,13.077405742478732
2024-06-29,5.096364106293548
2024-06-30,3.1798696889211424
2024-07-01,12.441657587032747
2024-07-02,15.545100344752427
2024-07-03,8.71034088891065
2024-07-04,4.474435184704367
2024-07-05,7.710791827378227
2024-07-06,5.090608678528943
2024-07-07,15.46049748230871
2024-07-08,2.8508277379444316
2024-07-09,11.408801501573862
2024-07-10,1.2820748816011265
2024-07-11,1.7972056334656337
2024-07-12,1.7869856546894758
2024-07-13,0.3317991481708235
2024-07-14,0.909685704186822
2024-07-15,1.2761532102274469
2024-07-16,1.7927552946730567
2024-07-17,1.236217449218209
2024-07-18,3.51780511925881
2024-07-19,1.0385760614610768
2024-07-20,1.2544955916382536
2024-07-21,0.7031187033703628
2024-07-22,1.8145124678881197
2024-07-23,1.522177014123813
2024-07-24,1.30591044322159
2024-07-25,0.6171262035081782
2024-07-26,1.2214364384988372
2024-07-27,1.7714044059857874
2024-07-28,0.9561335399439365
2024-07-29,0.8479362423941279
2024-07-30,3.5451841905000947
2024-07-31,1.7514428978699856
2024-08-01,3.1873784160154646
2024-08-02,1.512347349233773
2024-08-03,0.8074007163259116
2024-08-04,0.3163619718122915
2024-08-05,2.176637961099459
2024-08-06,12.131047200909961
2024-08-07,6.7768144541560105
2024-08-08,5.748520109762012
2024-08-09,2.8781760668721237
2024-08-10,1.2332076258303686
2024-08-11,0.9877518443772749
2024-08-12,1.4637906451753293
2024-08-13,7.591051724034514
2024-08-14,5.216696547790885
2024-08-15,0.2453215055311514
2024-08-16,2.1365870968566014
2024-08-17,1.7918797621518934
2024-08-18,2.3262785256292875
2024-08-19,0.5183071183410097
2024-08-20,9.12537434160754
2024-08-21,20.370848367747385
2024-08-22,21.079489659314277
2024-08-23,2.482399753205293
2024-08-24,2.4187597095419697
2024-08-25,0.8182024440657205
2024-08-26,5.03189399833559
2024-08-27,20.75282792065991
2024-08-28,1.9934688145895088
2024-08-29,3.3412231132388115
2024-08-30,0.2396139403799732
2024-08-31,4.61139651312692
2024-09-01,6.433882398823691
2024-09-02,0.4188552360915275
2024-09-03,0.024808018139331478
2024-09-04,0.4277229309082031
2024-09-05,8.03995132446289
2024-09-06,0.18548965454101562
2024-09-07,3.310680389404297
2024-09-08,6.7138671875
2024-09-09,6.9751739501953125
2024-09-10,2.154827117919922
2024-09-11,0.056743621826171875
2024-09-12,1.01470947265625
2024-09-13,0.2846717834472656
2024-09-14,0.048160552978515625
2024-09-15,0.6866455078125
2024-09-16,0.02765655517578125
2024-09-17,0.02193450927734375
2024-09-18,0.6546974182128906
2024-09-19,0.011444091796875
2024-09-20,0.3032684326171875
2024-09-21,0.11348724365234375
2024-09-22,3.825664520263672
2024-09-23,2.0966529846191406
2024-09-24,2.6264190673828125
2024-09-25,6.1016082763671875
2024-09-26,7.100582122802734
2024-09-27,6.433963775634766
2024-09-28,2.1758079528808594
2024-09-29,12.957096099853516
2024-09-30,4.212379455566406
2024-10-01,7.662296295166016
2024-10-02,10.791301727294922
2024-10-03,19.454479217529297
2024-10-04,2.9430389404296875
2024-10-05,1.1091232299804688
2024-10-06,3.1642913818359375
2024-10-07,1.6026496887207031
2024-10-08,0.7948875427246094
2024-10-09,9.730339050292969
2024-10-10,10.289669036865234
2024-10-11,7.703304290771484
2024-10-12,5.583763122558594
2024-10-13,6.338596343994141
2024-10-14,7.133007049560547
2024-10-15,11.135578155517578
2024-10-16,6.522178649902344
2024-10-17,10.069847106933594
2024-10-18,5.705356597900391
2024-10-19,6.654262542724609
2024-10-20,6.721019744873047
2024-10-21,3.9191246032714844
2024-10-22,0.19216537475585938
2024-10-23,1.70135498046875
2024-10-24,0.15211105346679688
2024-10-25,0.07677078247070312
2024-10-26,0.2002716064453125
2024-10-27,0.13446807861328125
2024-10-28,0.946044921875
2024-10-29,1.1234283447265625
2024-10-30,3.052234649658203
2024-10-31,6.120204925537109
2024-11-01,9.966373443603516
2024-11-02,2.3550987243652344
2024-11-03,7.376670837402344
2024-11-04,10.827064514160156
2024-11-05,9.78851318359375
2024-11-06,1.3003349304199219
2024-11-07,4.4498443603515625
2024-11-08,9.753704071044922
2024-11-09,6.416797637939453
2024-11-10,4.891395568847656
2024-11-11,11.02447509765625
2024-11-12,11.33108139038086
2024-11-13,1.1334419250488281
2024-11-14,5.522251129150391
2024-11-15,11.931419372558594
2024-11-16,22.2320556640625
2024-11-17,9.575366973876953
2024-11-18,16.5252685546875
2024-11-19,6.864070892333984
2024-11-20,3.4341812133789062
2024-11-21,4.778861999511719
2024-11-22,6.326198577880859
2024-11-23,12.125015258789062
2024-11-24,33.42485427856445
2024-11-25,4.965305328369141
2024-11-26,9.716510772705078
2024-11-27,11.016845703125
2024-11-28,1.8768310546875
2024-11-29,5.284309387207031
2024-11-30,4.7893524169921875
2024-12-01,5.2204132080078125
2024-12-02,3.5910606384277344
2024-12-03,9.411334991455078
2024-12-04,12.804508209228516
2024-12-05,13.691902160644531
2024-12-06,1.0561943054199219
2024-12-07,9.17816162109375
2024-12-08,6.190299987792969
2024-12-09,0.9799003601074219
2024-12-10,2.8710365295410156
2024-12-11,13.457775115966797
2024-12-12,5.182743072509766
2024-12-13,1.0700225830078125
2024-12-14,23.128986358642578
2024-12-15,9.329795837402344
2024-12-16,0.782012939453125
2024-12-17,3.1023025512695312
2024-12-18,1.4004707336425781
2024-12-19,9.456634521484375
2024-12-20,4.970073699951172
2024-12-21,9.39035415649414
2024-12-22,8.013725280761719
2024-12-23,1.6279220581054688
2024-12-24,10.82611083984375
2024-12-25,3.2176971435546875
2024-12-26,3.612995147705078
2024-12-27,1.0118484497070312
2024-12-28,0.9865760803222656
2024-12-29,7.050514221191406
2024-12-30,11.920452117919922
2024-12-31,2.3021697998046875
2025-01-01,3.1371116638183594
2025-01-02,12.762069702148438
2025-01-03,7.862091064453125
2025-01-04,2.6862621307373047
2025-01-05,5.858421325683594
2025-01-06,9.43899154663086
2025-01-07,8.694648742675781
2025-01-08,18.683910369873047
2025-01-09,10.905265808105469
2025-01-10,10.523319244384766
2025-01-11,11.015892028808594
2025-01-12,4.201412200927734
2025-01-13,2.3665428161621094
2025-01-14,17.136096954345703
2025-01-15,5.218505859375
2025-01-16,5.462169647216797
2025-01-17,10.826587677001953
2025-01-18,15.110015869140625
2025-01-19,15.343666076660156
2025-01-20,6.233692169189453
2025-01-21,6.704807281494141
2025-01-22,4.322528839111328
2025-01-23,7.884979248046875
2025-01-24,7.873058319091797
2025-01-25,11.165142059326172
2025-01-26,11.94620132446289
2025-01-27,14.063835144042969
2025-01-28,11.518001556396484
2025-01-29,12.349128723144531
2025-01-30,3.448486328125
2025-01-31,0.7953643798828125
2025-02-01,0.04100799560546875
2025-02-02,0.5364418029785156
2025-02-03,3.047943115234375
2025-02-04,3.325939178466797
2025-02-05,9.685039520263672
2025-02-06,2.491474151611328
2025-02-07,9.112358093261719
2025-02-08,3.055095672607422
2025-02-09,0.6160736083984375
2025-02-10,3.7093162536621094
2025-02-11,6.390571594238281
2025-02-12,4.528045654296875
2025-02-13,1.6694068908691406
2025-02-14,4.055500030517578
2025-02-15,7.094860076904297
2025-02-16,8.064746856689453
2025-02-17,7.462978363037109
2025-02-18,6.546974182128906
2025-02-19,10.49947738647461
2025-02-20,11.513233184814453
2025-02-21,5.428791046142578
2025-02-22,20.973682403564453
2025-02-23,9.449481964111328
2025-02-24,12.415409088134766
2025-02-25,15.547752380371094
2025-02-26,11.620044708251953
2025-02-27,7.981300354003906
2025-02-28,19.1192626953125
2025-03-01,10.087966918945312
2025-03-02,9.070396423339844
2025-03-03,19.634246826171875
2025-03-04,12.746810913085938
2025-03-05,7.263660430908203
2025-03-06,24.643898010253906
2025-03-07,12.58230209350586
2025-03-08,7.485389709472656
2025-03-09,9.973526000976562
2025-03-10,27.050495147705078
2025-03-11,2.8820037841796875
2025-03-12,14.962196350097656
2025-03-13,3.6597251892089844
2025-03-14,10.810375213623047
2025-03-15,17.00448989868164
2025-03-16,19.878387451171875
2025-03-17,1.9788742065429688
2025-03-18,4.63104248046875
2025-03-19,20.846843719482422
2025-03-20,9.335041046142578
2025-03-21,4.870891571044922
2025-03-22,12.681961059570312
2025-03-23,3.7817955017089844
2025-03-24,4.939556121826172
2025-03-25,8.166313171386719
2025-03-26,8.759021759033203
2025-03-27,3.2029151916503906
2025-03-28,4.458427429199219
2025-03-29,16.11042022705078
2025-03-30,8.816719055175781
2025-03-31,25.133132934570312
2025-04-01,4.069805145263672
2025-04-02,3.081798553466797
2025-04-03,9.848594665527344
2025-04-04,6.649494171142578
2025-04-05,4.328727722167969
2025-04-06,9.625434875488281
2025-04-07,2.2215843200683594
2025-04-08,14.366626739501953
2025-04-09,4.5185089111328125
2025-04-10,9.632587432861328
2025-04-11,18.215656280517578
2025-04-12,13.969898223876953
2025-04-13,16.752243041992188
2025-04-14,23.912906646728516
2025-04-15,14.003276824951172
2025-04-16,14.55545425415039
2025-04-17,8.856773376464844
2025-04-18,2.6950836181640625
2025-04-19,2.6311874389648438
2025-04-20,13.275623321533203
2025-04-21,6.440639495849609
2025-04-22,11.865615844726562
2025-04-23,3.4627914428710938
2025-04-24,8.235931396484375
2025-04-25,9.1705322265625
2025-04-26,1.6255378723144531
2025-04-27,0.9417533874511719
2025-04-28,5.7773590087890625
2025-04-29,8.53729248046875
2025-04-30,4.823207855224609
