date,id,longitude,latitude,time,total_precipitation
2023-09-05 23:00:00,20230905T23,116.26445564716907,-1.8819705202303976,1693954800000,0
2023-09-06 00:00:00,20230906T00,116.26445564716907,-1.8819705202303976,1693958400000,0
2023-09-06 01:00:00,20230906T01,116.26445564716907,-1.8819705202303976,1693962000000,0.01151579272118397
2023-09-06 02:00:00,20230906T02,116.26445564716907,-1.8819705202303976,1693965600000,0.04005619848612696
2023-09-06 03:00:00,20230906T03,116.26445564716907,-1.8819705202303976,1693969200000,0.022936294044484384
2023-09-06 04:00:00,20230906T04,116.26445564716907,-1.8819705202303976,1693972800000,0.01737586899253074
2023-09-06 05:00:00,20230906T05,116.26445564716907,-1.8819705202303976,1693976400000,0.00976914816419594
2023-09-06 06:00:00,20230906T06,116.26445564716907,-1.8819705202303976,1693980000000,0.027268291887594387
2023-09-06 07:00:00,20230906T07,116.26445564716907,-1.8819705202303976,1693983600000,0.08364424138562754
2023-09-06 08:00:00,20230906T08,116.26445564716907,-1.8819705202303976,1693987200000,0.3899370494764298
2023-09-06 09:00:00,20230906T09,116.26445564716907,-1.8819705202303976,1693990800000,0.554739439394325
2023-09-06 10:00:00,20230906T10,116.26445564716907,-1.8819705202303976,1693994400000,0.07945098332129419
2023-09-06 11:00:00,20230906T11,116.26445564716907,-1.8819705202303976,1693998000000,0
2023-09-06 12:00:00,20230906T12,116.26445564716907,-1.8819705202303976,1694001600000,0
2023-09-06 13:00:00,20230906T13,116.26445564716907,-1.8819705202303976,1694005200000,0
2023-09-06 14:00:00,20230906T14,116.26445564716907,-1.8819705202303976,1694008800000,5.204170427930421e-15
2023-09-06 15:00:00,20230906T15,116.26445564716907,-1.8819705202303976,1694012400000,3.469446951953614e-15
2023-09-06 16:00:00,20230906T16,116.26445564716907,-1.8819705202303976,1694016000000,0
2023-09-06 17:00:00,20230906T17,116.26445564716907,-1.8819705202303976,1694019600000,3.469446951953614e-15
2023-09-06 18:00:00,20230906T18,116.26445564716907,-1.8819705202303976,1694023200000,3.469446951953614e-15
2023-09-06 19:00:00,20230906T19,116.26445564716907,-1.8819705202303976,1694026800000,0
2023-09-06 20:00:00,20230906T20,116.26445564716907,-1.8819705202303976,1694030400000,3.469446951953614e-15
2023-09-06 21:00:00,20230906T21,116.26445564716907,-1.8819705202303976,1694034000000,0
2023-09-06 22:00:00,20230906T22,116.26445564716907,-1.8819705202303976,1694037600000,3.469446951953614e-15
2023-09-06 23:00:00,20230906T23,116.26445564716907,-1.8819705202303976,1694041200000,5.204170427930421e-15
2023-09-07 00:00:00,20230907T00,116.26445564716907,-1.8819705202303976,1694044800000,0
2023-09-07 01:00:00,20230907T01,116.26445564716907,-1.8819705202303976,1694048400000,0.004642564363166457
2023-09-07 02:00:00,20230907T02,116.26445564716907,-1.8819705202303976,1694052000000,0.009946493264578748
2023-09-07 03:00:00,20230907T03,116.26445564716907,-1.8819705202303976,1694055600000,0.01862712269939948
2023-09-07 04:00:00,20230907T04,116.26445564716907,-1.8819705202303976,1694059200000,0.023877519197412767
2023-09-07 05:00:00,20230907T05,116.26445564716907,-1.8819705202303976,1694062800000,0.009550677532388363
2023-09-07 06:00:00,20230907T06,116.26445564716907,-1.8819705202303976,1694066400000,0.0009609506150809466
2023-09-07 07:00:00,20230907T07,116.26445564716907,-1.8819705202303976,1694070000000,0.017512060367153026
2023-09-07 08:00:00,20230907T08,116.26445564716907,-1.8819705202303976,1694073600000,0.0003912243187187414
2023-09-07 09:00:00,20230907T09,116.26445564716907,-1.8819705202303976,1694077200000,0
2023-09-07 10:00:00,20230907T10,116.26445564716907,-1.8819705202303976,1694080800000,3.469446951953614e-15
2023-09-07 11:00:00,20230907T11,116.26445564716907,-1.8819705202303976,1694084400000,3.469446951953614e-15
2023-09-07 12:00:00,20230907T12,116.26445564716907,-1.8819705202303976,1694088000000,3.469446951953614e-15
2023-09-07 13:00:00,20230907T13,116.26445564716907,-1.8819705202303976,1694091600000,0
2023-09-07 14:00:00,20230907T14,116.26445564716907,-1.8819705202303976,1694095200000,0
2023-09-07 15:00:00,20230907T15,116.26445564716907,-1.8819705202303976,1694098800000,3.469446951953614e-15
2023-09-07 16:00:00,20230907T16,116.26445564716907,-1.8819705202303976,1694102400000,6.938893903907228e-15
2023-09-07 17:00:00,20230907T17,116.26445564716907,-1.8819705202303976,1694106000000,3.469446951953614e-15
2023-09-07 18:00:00,20230907T18,116.26445564716907,-1.8819705202303976,1694109600000,0
2023-09-07 19:00:00,20230907T19,116.26445564716907,-1.8819705202303976,1694113200000,0
2023-09-07 20:00:00,20230907T20,116.26445564716907,-1.8819705202303976,1694116800000,3.469446951953614e-15
2023-09-07 21:00:00,20230907T21,116.26445564716907,-1.8819705202303976,1694120400000,0
2023-09-07 22:00:00,20230907T22,116.26445564716907,-1.8819705202303976,1694124000000,0
2023-09-07 23:00:00,20230907T23,116.26445564716907,-1.8819705202303976,1694127600000,0
2023-09-08 00:00:00,20230908T00,116.26445564716907,-1.8819705202303976,1694131200000,0
2023-09-08 01:00:00,20230908T01,116.26445564716907,-1.8819705202303976,1694134800000,0.0004364246422028373
2023-09-08 02:00:00,20230908T02,116.26445564716907,-1.8819705202303976,1694138400000,0.00040843275428414927
2023-09-08 03:00:00,20230908T03,116.26445564716907,-1.8819705202303976,1694142000000,0
2023-09-08 04:00:00,20230908T04,116.26445564716907,-1.8819705202303976,1694145600000,0
2023-09-08 05:00:00,20230908T05,116.26445564716907,-1.8819705202303976,1694149200000,0.007978467692737468
2023-09-08 06:00:00,20230908T06,116.26445564716907,-1.8819705202303976,1694152800000,0.0016030249980758526
2023-09-08 07:00:00,20230908T07,116.26445564716907,-1.8819705202303976,1694156400000,0
2023-09-08 08:00:00,20230908T08,116.26445564716907,-1.8819705202303976,1694160000000,0
2023-09-08 09:00:00,20230908T09,116.26445564716907,-1.8819705202303976,1694163600000,3.469446951953614e-15
2023-09-08 10:00:00,20230908T10,116.26445564716907,-1.8819705202303976,1694167200000,3.469446951953614e-15
2023-09-08 11:00:00,20230908T11,116.26445564716907,-1.8819705202303976,1694170800000,0
2023-09-08 12:00:00,20230908T12,116.26445564716907,-1.8819705202303976,1694174400000,0
2023-09-08 13:00:00,20230908T13,116.26445564716907,-1.8819705202303976,1694178000000,0
2023-09-08 14:00:00,20230908T14,116.26445564716907,-1.8819705202303976,1694181600000,0
2023-09-08 15:00:00,20230908T15,116.26445564716907,-1.8819705202303976,1694185200000,3.469446951953614e-15
2023-09-08 16:00:00,20230908T16,116.26445564716907,-1.8819705202303976,1694188800000,0
2023-09-08 17:00:00,20230908T17,116.26445564716907,-1.8819705202303976,1694192400000,1.734723475976807e-15
2023-09-08 18:00:00,20230908T18,116.26445564716907,-1.8819705202303976,1694196000000,0
2023-09-08 19:00:00,20230908T19,116.26445564716907,-1.8819705202303976,1694199600000,3.469446951953614e-15
2023-09-08 20:00:00,20230908T20,116.26445564716907,-1.8819705202303976,1694203200000,0
2023-09-08 21:00:00,20230908T21,116.26445564716907,-1.8819705202303976,1694206800000,0
2023-09-08 22:00:00,20230908T22,116.26445564716907,-1.8819705202303976,1694210400000,0
2023-09-08 23:00:00,20230908T23,116.26445564716907,-1.8819705202303976,1694214000000,0
2023-09-09 00:00:00,20230909T00,116.26445564716907,-1.8819705202303976,1694217600000,0
2023-09-09 01:00:00,20230909T01,116.26445564716907,-1.8819705202303976,1694221200000,0
2023-09-09 02:00:00,20230909T02,116.26445564716907,-1.8819705202303976,1694224800000,0
2023-09-09 03:00:00,20230909T03,116.26445564716907,-1.8819705202303976,1694228400000,3.469446951953614e-15
2023-09-09 04:00:00,20230909T04,116.26445564716907,-1.8819705202303976,1694232000000,0
2023-09-09 05:00:00,20230909T05,116.26445564716907,-1.8819705202303976,1694235600000,0
2023-09-09 06:00:00,20230909T06,116.26445564716907,-1.8819705202303976,1694239200000,0
2023-09-09 07:00:00,20230909T07,116.26445564716907,-1.8819705202303976,1694242800000,0
2023-09-09 08:00:00,20230909T08,116.26445564716907,-1.8819705202303976,1694246400000,0
2023-09-09 09:00:00,20230909T09,116.26445564716907,-1.8819705202303976,1694250000000,0
2023-09-09 10:00:00,20230909T10,116.26445564716907,-1.8819705202303976,1694253600000,1.734723475976807e-15
2023-09-09 11:00:00,20230909T11,116.26445564716907,-1.8819705202303976,1694257200000,5.204170427930421e-15
2023-09-09 12:00:00,20230909T12,116.26445564716907,-1.8819705202303976,1694260800000,0
2023-09-09 13:00:00,20230909T13,116.26445564716907,-1.8819705202303976,1694264400000,1.734723475976807e-15
2023-09-09 14:00:00,20230909T14,116.26445564716907,-1.8819705202303976,1694268000000,3.469446951953614e-15
2023-09-09 15:00:00,20230909T15,116.26445564716907,-1.8819705202303976,1694271600000,3.469446951953614e-15
2023-09-09 16:00:00,20230909T16,116.26445564716907,-1.8819705202303976,1694275200000,3.469446951953614e-15
2023-09-09 17:00:00,20230909T17,116.26445564716907,-1.8819705202303976,1694278800000,0
2023-09-09 18:00:00,20230909T18,116.26445564716907,-1.8819705202303976,1694282400000,0
2023-09-09 19:00:00,20230909T19,116.26445564716907,-1.8819705202303976,1694286000000,0.010232371096208226
2023-09-09 20:00:00,20230909T20,116.26445564716907,-1.8819705202303976,1694289600000,3.469446951953614e-15
2023-09-09 21:00:00,20230909T21,116.26445564716907,-1.8819705202303976,1694293200000,6.938893903907228e-15
2023-09-09 22:00:00,20230909T22,116.26445564716907,-1.8819705202303976,1694296800000,0
2023-09-09 23:00:00,20230909T23,116.26445564716907,-1.8819705202303976,1694300400000,0
2023-09-10 00:00:00,20230910T00,116.26445564716907,-1.8819705202303976,1694304000000,0
2023-09-10 01:00:00,20230910T01,116.26445564716907,-1.8819705202303976,1694307600000,5.204170427930421e-15
2023-09-10 02:00:00,20230910T02,116.26445564716907,-1.8819705202303976,1694311200000,1.734723475976807e-15
2023-09-10 03:00:00,20230910T03,116.26445564716907,-1.8819705202303976,1694314800000,0
2023-09-10 04:00:00,20230910T04,116.26445564716907,-1.8819705202303976,1694318400000,1.734723475976807e-15
2023-09-10 05:00:00,20230910T05,116.26445564716907,-1.8819705202303976,1694322000000,1.734723475976807e-15
